,code_ligne,variante,stop_1,stop_2,distance,distance_m
1627,050b,2,5159,5757,0.0,278.3522947633089
1628,050b,2,5757,2672,0.0,380.0
1629,050b,2,2672,2670,0.0,239.7269279826528
1630,050b,2,2670,2671,0.0,362.4941378836353
1631,050b,2,2671,2500,0.0,305.35389304870506
1632,051t,1,1290,5402,0.0,346.1038283521343
1633,051t,1,5402,5399F,0.0,371.9099353338117
1634,051t,1,5399F,5403,0.0,343.68153863715173
1635,051t,1,5403,5010,0.0,450.31544499383983
1636,051t,1,5010,2869,0.0,286.2044723619811
1637,051t,1,2869,5006,0.0,255.80656754665233
1638,051t,1,5006,5007F,0.0,391.89697625778
1639,051t,1,5007F,5008F,0.0,421.28167536696867
1640,051t,1,5008F,5009F,0.0,342.7723588622742
1641,051t,1,5009F,5011F,0.0,256.5345980564805
1642,051t,1,5011F,5015,0.0,523.3096597617896
1643,051t,1,5015,5013F,0.0,214.98139454380697
1644,051t,1,5013F,5014,0.0,314.416920664267
1645,051t,1,5014,6651,0.0,311.44823004794875
1646,051t,1,6651,2851F,0.0,278.10789273229915
1647,051t,1,2851F,6654F,0.0,371.6923997070791
1648,051t,1,6654F,6653F,0.0,436.6982482218177
1649,051t,1,6653F,6650G,0.0,309.09053689816835
1650,051t,1,6650G,6659F,0.0,380.56465942070315
1651,051t,1,6659F,6657,0.0,482.1830565252132
1652,051t,1,6657,0702,0.0,445.1539059696096
1653,051t,1,0702,0703,0.0,538.0612046970085
1654,051t,1,0703,0704,0.0,402.3038155424285
1655,051t,1,0704,0705,0.0,453.1662167461343
1656,051t,1,0705,0706,0.0,525.2980106568081
1657,051t,1,0706,6253,0.0,414.1545605205863
1658,051t,1,6253,6423F,0.0,535.0240742246967
1659,051t,1,6423F,5024,0.0,372.87981978112464
1660,051t,1,5024,5025,0.0,379.00660944104374
1661,051t,1,5025,5026,0.0,399.6180801715612
1662,051t,1,5026,1984G,0.0,429.17764387255346
1663,051t,1,1984G,1926G,0.0,269.51068624455735
1664,051t,1,1926G,2165F,0.0,448.04921604661746
1665,051t,1,2165F,5817F,0.0,302.8516798698706
1666,051t,1,5817F,5825,0.0,335.1343163568842
1667,051t,1,5825,5826,0.0,349.67620736904036
1668,051t,1,5826,5823,0.0,317.7247236209357
1669,051t,1,5823,1110,0.0,474.1867248247164
1670,051t,2,5822F,5824,0.0,434.2790001830524
1671,051t,2,5824,5860,0.0,282.25697511310506
1672,051t,2,5860,1961G,0.0,357.53181676600474
1673,051t,2,1961G,1962F,0.0,265.70660511172844
1674,051t,2,1962F,2166F,0.0,332.05698306164584
1675,051t,2,2166F,1964F,0.0,420.01691632599557
1676,051t,2,1964F,5853G,0.0,210.30646685254305
1677,051t,2,5853G,1985G,0.0,150.9270022229339
1678,051t,2,1985G,5058F,0.0,437.5138854939229
1679,051t,2,5058F,5059,0.0,469.73507427059997
1680,051t,2,5059,5060,0.0,391.72772431882356
1681,051t,2,5060,6424F,0.0,400.4696867429474
1682,051t,2,6424F,6209,0.0,427.59092600287954
1683,051t,2,6209,0722,0.0,501.52268144122854
1684,051t,2,0722,0723,0.0,447.1599266481736
1685,051t,2,0723,0724,0.0,433.99126719324073
1686,051t,2,0724,0725,0.0,387.79017522366547
1687,051t,2,0725,0726,0.0,565.650952443289
1688,051t,2,0726,6601,0.0,474.98210492606984
1689,051t,2,6601,2401F,0.0,567.824796922431
1690,051t,2,2401F,6608G,0.0,302.5797911295383
1691,051t,2,6608G,6649F,0.0,309.00661805211064
1692,051t,2,6649F,6604F,0.0,433.25385168513617
1693,051t,2,6604F,2848F,0.0,354.0941259043988
1694,051t,2,2848F,6607,0.0,292.630569148194
1695,051t,2,6607,5071,0.0,349.3436703305214
1696,051t,2,5071,5072,0.0,308.8462400612965
1697,051t,2,5072,5089,0.0,210.440015206234
1698,051t,2,5089,5074F,0.0,505.22272316276513
1699,051t,2,5074F,5076F,0.0,260.86394921491166
1700,051t,2,5076F,5077,0.0,355.7555340398797
1701,051t,2,5077,5078F,0.0,486.43228716852923
1702,051t,2,5078F,5079,0.0,312.9040907370752
1703,051t,2,5079,5080,0.0,157.78466338652817
1704,051t,2,5080,5081F,0.0,397.31096133884853
1705,051t,2,5081F,5471,0.0,417.44101379715914
1706,051t,2,5471,5398F,0.0,334.1212354819729
1707,051t,2,5398F,5472,0.0,324.00771595750615
1708,051t,2,5472,1289,0.0,343.5823773129325
1709,052b,1,2788,2739,0.0,238.5872586707175
1710,052b,1,2739,1167,0.0,467.48796775959914
1711,052b,1,1167,1168,0.0,466.22848475827817
1712,052b,1,1168,1169,0.0,423.6271945944925
1713,052b,1,1169,1801,0.0,145.4698594211267
1714,052b,1,1801,2402,0.0,300.20906048950445
1715,052b,1,2402,2334B,0.0,432.560978360277
1716,052b,1,2334B,2404,0.0,381.2033578026301
1717,052b,1,2404,5115,0.0,245.5402207378661
1718,052b,1,5115,2738,0.0,469.6173761691564
1719,052b,1,2738,2734,0.0,421.61533416137496
1720,052b,1,2734,1015,0.0,513.1141490935314
1721,052b,1,1015,5915,0.0,511.0134440501657
1722,052b,1,5915,5719,0.0,261.0381198216166
1723,052b,1,5719,2952B,0.0,246.50050709886034
1724,052b,1,2952B,2732,0.0,265.1129759178115
1725,052b,2,2732,2616B,0.0,67.40066765247106
1726,052b,2,2616B,2939B,0.0,224.25942566591863
1727,052b,2,2939B,5152,0.0,217.0112669885969
1728,052b,2,5152,5161,0.0,123.8789731956154
1729,052b,2,5161,1085,0.0,670.7805155190482
1730,052b,2,1085,2735,0.0,526.8930157062248
1731,052b,2,2735,2736,0.0,297.79204153232894
1732,052b,2,2736,2462,0.0,515.9725283384895
1733,052b,2,2462,2463,0.0,238.933045014707
1734,052b,2,2463,2333,0.0,385.9663197741482
1735,052b,2,2333,2465,0.0,371.19159473243485
1736,052b,2,2465,2467,0.0,269.58827867694765
1737,052b,2,2467,1125,0.0,270.3301684976965
1738,052b,2,1125,1126,0.0,364.71632812365283
1739,052b,2,1126,1127,0.0,468.01816204074817
1740,052b,2,1127,2840,0.0,284.39760899135564
1741,052b,2,2840,2787,0.0,369.5437727793598
1742,053b,1,2647,2648,0.0,172.26769865531992
1743,053b,1,2648,1204,0.0,177.60191440409488
1744,053b,1,1204,1205,0.0,487.5910171444917
1745,053b,1,1205,1206,0.0,355.81034273893727
1746,053b,1,1206,2564,0.0,588.836989327267
1747,053b,1,2564,2565,0.0,486.3106003368629
1748,053b,1,2565,2566B,0.0,638.6245923858552
1749,053b,1,2566B,2567,0.0,207.55811234447077
1750,053b,1,2567,2568,0.0,259.6690201005888
1751,053b,1,2568,2569,0.0,532.7682422967796
1752,053b,1,2569,2570,0.0,311.6167517961767
1753,053b,1,2570,2571,0.0,400.9750615686716
1754,053b,1,2571,2572,0.0,234.95744295510198
1755,053b,1,2572,2573B,0.0,151.2679741386127
1756,053b,1,2573B,1767,0.0,396.72786642735343
1757,053b,1,1767,2575,0.0,386.35864167894573
1758,053b,1,2575,2576,0.0,389.23643200502187
1759,053b,1,2576,2171,0.0,288.7806433956391
1760,053b,1,2171,2547,0.0,402.7498727498259
1761,053b,1,2547,4132B,0.0,234.17301296263838
1762,053b,1,4132B,2809,0.0,159.80300372646317
1763,053b,1,2809,2810,0.0,446.37428241331287
1764,053b,1,2810,2811,0.0,420.1166504674624
1765,053b,1,2811,2824,0.0,517.9436745438749
1766,053b,1,2824,2813,0.0,721.4735268878487
1767,053b,1,2813,2814,0.0,387.4183785005559
1768,053b,1,2814,2815B,0.0,197.56204088841992
1769,053b,1,2815B,2816,0.0,472.47027419722974
1770,053b,1,2816,2817,0.0,338.49224511057855
1771,053b,1,2817,2819,0.0,356.74220383913087
1772,053b,1,2819,2312,0.0,125.29964086141668
1773,053b,1,2312,1989,0.0,447.32352945043743
1774,053b,1,1989,2365,0.0,513.3680356235775
1775,053b,1,2365,2827,0.0,361.95165423023
1776,053b,1,2827,3001B,0.0,614.7161946784873
1777,053b,2,3001B,2352,0.0,105.9000000000045
1778,053b,2,2352,2823B,0.0,430.2987450597495
1779,053b,2,2823B,2766,0.0,440.62779077131364
1780,053b,2,2766,2362B,0.0,563.0717982637609
1781,053b,2,2362B,2363,0.0,349.9028436580646
1782,053b,2,2363,2852,0.0,134.35028842544403
1783,053b,2,2852,2853,0.0,350.96011169362254
1784,053b,2,2853,2854,0.0,325.993864972947
1785,053b,2,2854,2855,0.0,569.2890302825094
1786,053b,2,2855,2856B,0.0,390.8657058376956
1787,053b,2,2856B,2857B,0.0,264.0549185302179
1788,053b,2,2857B,2875,0.0,727.2354501810224
1789,053b,2,2875,2861,0.0,420.5541582245974
1790,053b,2,2861,2860,0.0,426.9449613240564
1791,053b,2,2860,2545,0.0,419.5473751556551
1792,053b,2,2545,4131B,0.0,161.60754932861275
1793,053b,2,4131B,2554,0.0,248.2438317461282
1794,053b,2,2554,2170,0.0,357.39334073258834
1795,053b,2,2170,2503,0.0,261.0766171069328
1796,053b,2,2503,2504,0.0,488.0594226116324
1797,053b,2,2504,1775,0.0,309.72329586260554
1798,053b,2,1775,2506B,0.0,396.9084529208294
1799,053b,2,2506B,2507,0.0,245.96341191323557
1800,053b,2,2507,2508,0.0,307.1432890362412
1801,053b,2,2508,2509,0.0,265.69907790581436
1802,053b,2,2509,2510,0.0,329.98484813700156
1803,053b,2,2510,2511,0.0,519.0616533707725
1804,053b,2,2511,2512,0.0,247.97580527140144
1805,053b,2,2512,2513,0.0,296.52150006365474
1806,053b,2,2513,2514,0.0,534.4389581607987
1807,053b,2,2514,2522,0.0,626.7256177945816
1808,053b,2,2522,2536,0.0,366.3986899539899
1809,053b,2,2536,1259,0.0,592.7274078360253
1810,053b,2,1259,1260,0.0,419.76824558321266
1811,053b,2,1260,1483,0.0,438.0285378830927
1812,054b,1,1780,1734,0.0,132.9254302231085
1813,054b,1,1734,3518B,0.0,398.1519810323691
1814,054b,1,3518B,3506,0.0,306.4809618883314
1815,054b,1,3506,2928,0.0,286.3951466069234
1816,054b,1,2928,2929,0.0,395.0012658207566
1817,054b,1,2929,2972,0.0,346.86321511513376
1818,054b,1,2972,2931,0.0,411.4555747586794
1819,054b,1,2931,2932,0.0,354.0353089735542
1820,054b,1,2932,2950,0.0,544.0450349006045
1821,054b,1,2950,2934,0.0,362.4030904945486
1822,054b,1,2934,2935,0.0,417.43262929483603
1823,054b,1,2935,2936,0.0,429.6975680638651
1824,054b,1,2936,2411B,0.0,178.89941307897016
1825,054b,1,2411B,2937B,0.0,182.8421176862612
1826,054b,1,2937B,2616B,0.0,672.4979256473628
1827,054b,1,2616B,2939B,0.0,224.25942566591863
1828,054b,1,2939B,5152,0.0,217.0112669885969
1829,054b,1,5152,5161,0.0,123.8789731956154
1830,054b,1,5161,1085,0.0,670.7805155190482
1831,054b,1,1085,1072,0.0,37.476659402887016
1832,054b,2,1072,1015,0.0,66.38328102766918
1833,054b,2,1015,5915,0.0,511.0134440501657
1834,054b,2,5915,5719,0.0,261.0381198216166
1835,054b,2,5719,2952B,0.0,246.50050709886034
1836,054b,2,2952B,2953B,0.0,345.3596675930775
1837,054b,2,2953B,2954B,0.0,550.8662360319595
1838,054b,2,2954B,2456,0.0,182.60024644012873
1839,054b,2,2456,2955,0.0,190.90573590125572
1840,054b,2,2955,2951,0.0,429.26099287030496
1841,054b,2,2951,2957,0.0,392.32257136188326
1842,054b,2,2957,2965,0.0,446.5153972709116
1843,054b,2,2965,2959,0.0,368.8604072003391
1844,054b,2,2959,2960,0.0,442.62060503324966
1845,054b,2,2960,2971,0.0,419.98202342480124
1846,054b,2,2971,2962,0.0,309.57600036179747
1847,054b,2,2962,2963,0.0,411.4911906711977
1848,054b,2,2963,2964B,0.0,312.9728422722969
1849,054b,2,2964B,2967B,0.0,329.3867180078738
1850,054b,2,2967B,2948,0.0,343.8733051575767
1851,054b,2,2948,1780,0.0,130.63678654958395
1852,055t,1,5041F,5361F,0.0,233.44789568553367
1853,055t,1,5361F,2902,0.0,256.2225595063791
1854,055t,1,2902,2903F,0.0,277.89386463180506
1855,055t,1,2903F,5872,0.0,287.862814548875
1856,055t,1,5872,5802,0.0,574.228177643696
1857,055t,1,5802,5803G,0.0,500.89619683123965
1858,055t,1,5803G,5804G,0.0,267.1521289452845
1859,055t,1,5804G,5805,0.0,230.29342153001647
1860,055t,1,5805,5710F,0.0,499.16830828889766
1861,055t,1,5710F,5711F,0.0,383.89191187103694
1862,055t,1,5711F,2876F,0.0,332.4830822763769
1863,055t,1,2876F,2726F,0.0,288.2117277280715
1864,055t,1,2726F,5714,0.0,196.5400722499104
1865,055t,1,5714,0521,0.0,615.4965475126567
1866,055t,1,0521,0529,0.0,442.43869631848435
1867,055t,2,0529,0536,0.0,515.6520144438496
1868,055t,2,0536,5762,0.0,624.7431472213201
1869,055t,2,5762,2720F,0.0,171.14321488157222
1870,055t,2,2720F,2786F,0.0,168.37161280928564
1871,055t,2,2786F,5765F,0.0,528.0151512977634
1872,055t,2,5765F,5766,0.0,389.52406857599954
1873,055t,2,5766,5865,0.0,385.8108344772085
1874,055t,2,5865,5866,0.0,321.38606068092
1875,055t,2,5866,5867F,0.0,312.6739515853535
1876,055t,2,5867F,5868,0.0,375.32918884627134
1877,055t,2,5868,5801,0.0,612.2777147667551
1878,055t,2,5801,2900F,0.0,319.4761336938958
1879,055t,2,2900F,2901,0.0,280.4460732476032
1880,055t,2,2901,5362F,0.0,280.22312538404105
1881,055t,2,5362F,5039,0.0,240.58470441821524
1882,056b,1,1474B,2083,0.0,27.909317440617496
1883,056b,1,2083,2068,0.0,270.76162948246537
1884,056b,1,2068,6082,0.0,381.82421348048183
1885,056b,1,6082,6190,0.0,344.9672013394974
1886,056b,1,6190,9296,0.0,134.63792184967565
1887,056b,1,9296,2106,0.0,336.99485159272353
1888,056b,1,2106,2051,0.0,546.618697082346
1889,056b,1,2051,3451,0.0,375.01206647254304
1890,056b,1,3451,3412,0.0,218.60798247089483
1891,056b,1,3412,2101,0.0,310.3975515367392
1892,056b,1,2101,6303B,0.0,365.9714879604551
1893,056b,1,6303B,2098,0.0,130.47398208072545
1894,056b,1,2098,2898,0.0,537.3801819940912
1895,056b,1,2898,6459,0.0,232.29722340140012
1896,056b,1,6459,2367,0.0,721.0882886304513
1897,056b,1,2367,6370,0.0,227.92674261699813
1898,056b,1,6370,2299,0.0,832.6666800106864
1899,056b,1,2299,1967,0.0,456.03947197583676
1900,056b,1,1967,2095,0.0,312.264631362563
1901,056b,1,2095,2093,0.0,603.290684496273
1902,056b,1,2093,1989,0.0,222.41998561279115
1903,056b,1,1989,2365,0.0,513.3680356235775
1904,056b,1,2365,2827,0.0,361.95165423023
1905,056b,1,2827,2829B,0.0,531.2720583655798
1906,056b,1,2829B,1827,0.0,479.15028957520207
1907,056b,1,1827,1837,0.0,350.7674158185086
1908,056b,1,1837,1992,0.0,305.4083332196379
1909,056b,1,1992,2378,0.0,418.3367184457961
1910,056b,2,2379,1991,0.0,412.7006784583841
1911,056b,2,1991,1838,0.0,290.00689646972785
1912,056b,2,1838,1839,0.0,370.2110884346774
1913,056b,2,1839,2352,0.0,488.733598190277
1914,056b,2,2352,2823B,0.0,430.2987450597495
1915,056b,2,2823B,2766,0.0,440.62779077131364
1916,056b,2,2766,1987,0.0,577.2941364677088
1917,056b,2,1987,2092,0.0,154.45792307289454
1918,056b,2,2092,2094,0.0,621.3889764068695
1919,056b,2,2094,1974,0.0,296.253438798619
1920,056b,2,1974,2377,0.0,425.5361324259081
1921,056b,2,2377,6368C,0.0,821.2825336021704
1922,056b,2,6368C,2096,0.0,235.03848621023303
1923,056b,2,2096,6461,0.0,701.7712519047803
1924,056b,2,6461,5740,0.0,209.7546185427153
1925,056b,2,5740,2097,0.0,487.60705491205795
1926,056b,2,2097,6364B,0.0,196.5813826383321
1927,056b,2,6364B,2100,0.0,301.2963491315505
1928,056b,2,2100,2102,0.0,246.09463626825266
1929,056b,2,2102,3414,0.0,272.3689042457
1930,056b,2,3414,2067,0.0,327.74090376394327
1931,056b,2,2067,2105,0.0,537.5712975968916
1932,056b,2,2105,9291,0.0,431.78443695899733
1933,056b,2,9291,6191,0.0,114.8449824763746
1934,056b,2,6191,2920,0.0,516.060238731883
1935,056b,2,2920,1273,0.0,162.2758762108585
1936,056b,2,1273,1474B,0.0,312.6082852388903
1937,057b,1,1082,1052,0.0,208.40585404445815
1938,057b,1,1052,1051,0.0,225.94247055390008
1939,057b,1,1051,1356,0.0,331.010166007029
1940,057b,1,1356,2305,0.0,340.5200875131882
1941,057b,1,2305,2326,0.0,611.5962720618888
1942,057b,1,2326,2868,0.0,165.3420696616563
1943,057b,1,2868,2308,0.0,1245.4364696763942
1944,057b,1,2308,3058,0.0,692.314957226839
1945,057b,1,3058,3059,0.0,412.4196891517184
1946,057b,1,3059,2327,0.0,548.8023323565599
1947,057b,1,2327,3061,0.0,366.0300534109187
1948,057b,1,3061,1090,0.0,254.0241130286591
1949,057b,1,1090,3063,0.0,566.5344208430843
1950,057b,1,3063,2315,0.0,201.83656754909404
1951,057b,1,2315,2316,0.0,392.587569849072
1952,057b,1,2316,2317,0.0,371.94892122440683
1953,057b,1,2317,1838,0.0,298.2545389428371
1954,057b,1,1838,1839,0.0,370.2110884346774
1955,057b,1,1839,2352,0.0,488.733598190277
1956,057b,1,2352,3001B,0.0,105.9000000000045
1957,057b,2,3001B,1827,0.0,422.34227825307755
1958,057b,2,1827,1837,0.0,350.7674158185086
1959,057b,2,1837,2358,0.0,275.8887094463918
1960,057b,2,2358,2359,0.0,373.0
1961,057b,2,2359,2360,0.0,396.5904688718578
1962,057b,2,2360,3003,0.0,213.77090541044166
1963,057b,2,3003,1089,0.0,566.1820202019796
1964,057b,2,1089,3005,0.0,243.5702773328502
1965,057b,2,3005,3014,0.0,424.87645263064417
1966,057b,2,3014,3007,0.0,521.2072524437856
1967,057b,2,3007,3008,0.0,448.20196340489184
1968,057b,2,3008,2376,0.0,609.8032469575741
1969,057b,2,2376,2870,0.0,1172.522494453731
1970,057b,2,2870,2325,0.0,240.20824298928628
1971,057b,2,2325,2370,0.0,611.4188417116371
1972,057b,2,2370,1349,0.0,416.58732577936166
1973,057b,2,1349,1016,0.0,273.72431386341987
1974,057b,2,1016,1024,0.0,261.283371074395
1975,057b,2,1024,1083,0.0,264.09278672466615
1976,058b,1,9751,9753,0.0,248.21361767638777
1977,058b,1,9753,9754B,0.0,801.9459146351477
1978,058b,1,9754B,9755,0.0,509.4738953076975
1979,058b,1,9755,9756,0.0,569.0961957349724
1980,058b,1,9756,5905,0.0,442.47811245301955
1981,058b,1,5905,5906,0.0,344.3617284194049
1982,058b,1,5906,5908,0.0,806.8519071056348
1983,058b,1,5908,5910,0.0,787.0635298373315
1984,058b,1,5910,5913,0.0,661.3297210922854
1985,058b,1,5913,5911B,0.0,692.3366233271212
1986,058b,1,5911B,5761,0.0,498.58455651974947
1987,058b,1,5761,6461,0.0,656.0043902292118
1988,058b,1,6461,5740,0.0,209.7546185427153
1989,058b,1,5740,5741,0.0,301.80291582421796
1990,058b,1,5741,5742B,0.0,313.07666792656397
1991,058b,1,5742B,6123,0.0,366.82966074187624
1992,058b,1,6123,2089,0.0,398.5671963421017
1993,058b,1,2089,2207,0.0,230.13172315001992
1994,058b,1,2207,9025,0.0,291.247317584214
1995,058b,1,9025,1083,0.0,248.82323042674292
1996,058b,1,1083,1904,0.0,536.7614460819697
1997,058b,1,1904,2831,0.0,346.4102336825428
1998,058b,2,2831,2269,0.0,289.1660422663768
1999,058b,2,2269,2587,0.0,190.74642853800682
2000,058b,2,2587,1030,0.0,208.45527098156444
2001,058b,2,1030,2271,0.0,380.8372355744643
2002,058b,2,2271,2088,0.0,262.69200596897855
2003,058b,2,2088,2237,0.0,468.3177233460125
2004,058b,2,2237,2238,0.0,278.3522947633089
2005,058b,2,2238,2239,0.0,282.81619472724685
2006,058b,2,2239,2898,0.0,394.31205916126885
2007,058b,2,2898,6459,0.0,232.29722340140012
2008,058b,2,6459,5760,0.0,617.0641862885901
2009,058b,2,5760,5958C,0.0,651.500276285441
2010,058b,2,5958C,5965,0.0,548.9426199522132
2011,058b,2,5965,5959,0.0,561.426753904728
2012,058b,2,5959,5961,0.0,883.9377806158078
2013,058b,2,5961,5967,0.0,784.7681186184872
2014,058b,2,5967,5968,0.0,324.7352768025057
2015,058b,2,5968,9776,0.0,419.893748465019
2016,058b,2,9776,9777,0.0,638.5862197072479
2017,058b,2,9777,9778,0.0,457.0787678289159
2018,058b,2,9778,9779,0.0,614.1856396888485
2019,058b,2,9779,9780,0.0,635.5737565381378
2020,058b,2,9780,9751,0.0,383.97525961967915
2021,059b,1,3125,6158,0.0,479.2434141435853
2022,059b,1,6158,1280B,0.0,148.3551482086146
2023,059b,1,1280B,3155,0.0,241.5367466867102
2024,059b,1,3155,3156,0.0,436.16166727487644
2025,059b,1,3156,3160,0.0,382.05889598332874
2026,059b,1,3160,3158B,0.0,211.8726032312814
2027,059b,1,3158B,1476,0.0,287.0853531617383
2028,059b,1,1476,6464,0.0,438.8633044582333
2029,059b,1,6464,2970B,0.0,221.46891429723328
2030,059b,1,2970B,1569B,0.0,384.8665742825782
2031,059b,1,1569B,1582,0.0,210.0
2032,059b,1,1582,3162,0.0,338.89526405661087
2033,059b,1,3162,3163,0.0,440.26582878983464
2034,059b,1,3163,3164,0.0,359.21302871694394
2035,059b,1,3164,3165,0.0,391.0038362983156
2036,059b,1,3165,3166,0.0,230.15212360523637
2037,059b,1,3166,3167,0.0,313.9585959963511
2038,059b,1,3167,3168,0.0,303.48805577814755
2039,059b,1,3168,6459,0.0,258.3060200614767
2040,059b,1,6459,3177,0.0,522.8852646613786
2041,059b,1,3177,3180,0.0,283.2701890421934
2042,059b,1,3180,3181,0.0,213.84340064636083
2043,059b,1,3181,3172,0.0,357.4353088322417
2044,059b,1,3172,3173,0.0,302.15393427853957
2045,059b,1,3173,3174,0.0,241.0020746798666
2046,059b,1,3174,3175B,0.0,376.01728683665596
2047,059b,1,3175B,3176,0.0,394.89872119316874
2048,059b,1,3176,5299,0.0,432.722774995724
2049,059b,2,5298,3126,0.0,463.2813615935758
2050,059b,2,3126,3101,0.0,428.6098692284082
2051,059b,2,3101,3102,0.0,428.8815687343046
2052,059b,2,3102,3103,0.0,188.6419889632256
2053,059b,2,3103,3104,0.0,256.7041098229633
2054,059b,2,3104,3098,0.0,351.93181157718607
2055,059b,2,3098,3099,0.0,164.2224101637776
2056,059b,2,3099,3106,0.0,319.4526568992658
2057,059b,2,3106,6461,0.0,521.5294814293819
2058,059b,2,6461,5740,0.0,209.7546185427153
2059,059b,2,5740,3109,0.0,416.8117080889163
2060,059b,2,3109,3110,0.0,285.4767941532201
2061,059b,2,3110,3111,0.0,246.13004692641653
2062,059b,2,3111,3112,0.0,434.46058509374586
2063,059b,2,3112,3113,0.0,243.34337878808208
2064,059b,2,3113,3114,0.0,404.0853870161602
2065,059b,2,3114,6017,0.0,94.13288479590966
2066,059b,2,6017,3118,0.0,280.79351844371337
2067,059b,2,3118,3100,0.0,260.76809620810593
2068,059b,2,3100,2922B,0.0,448.0478211084051
2069,059b,2,2922B,6465,0.0,167.7740444765068
2070,059b,2,6465,3117,0.0,479.874066813364
2071,059b,2,3117,3921,0.0,232.14219780126146
2072,059b,2,3921,3120,0.0,498.6461671365779
2073,059b,2,3120,3121,0.0,446.25665261147645
2074,059b,2,3121,3508,0.0,377.0013262576141
2075,059b,2,3508,3131,0.0,336.812781823964
2076,059b,2,3131,3125,0.0,387.2746441480643
2077,060b,1,1425,2920,0.0,164.92422502470643
2078,060b,1,2920,1273,0.0,162.2758762108585
2079,060b,1,1273,1270B,0.0,344.0805138335914
2080,060b,1,1270B,1271B,0.0,303.03349649833723
2081,060b,1,1271B,3921,0.0,378.79941921813975
2082,060b,1,3921,1880,0.0,372.53321999521063
2083,060b,1,1880,1881,0.0,244.81870843543345
2084,060b,1,1881,1910,0.0,276.3696799578527
2085,060b,1,1910,3122,0.0,337.4640721617636
2086,060b,1,3122,1903,0.0,306.56239169212085
2087,060b,1,1903,1912,0.0,267.97136041003955
2088,060b,1,1912,4705,0.0,342.3063101959949
2089,060b,1,4705,6408,0.0,377.2108163878655
2090,060b,1,6408,2122,0.0,445.5131872346766
2091,060b,1,2122,2846,0.0,376.6337743750552
2092,060b,1,2846,2123,0.0,260.5839595984373
2093,060b,1,2123,2124,0.0,412.58696053074675
2094,060b,1,2124,2125,0.0,168.66831356244717
2095,060b,1,2125,1251,0.0,335.70859387272
2096,060b,1,1251,4856B,0.0,461.1397402089731
2097,060b,1,4856B,4853,0.0,353.41194094144583
2098,060b,1,4853,6931B,0.0,446.21295364433337
2099,060b,1,6931B,1652,0.0,144.84474446799925
2100,060b,1,1652,1736,0.0,383.7303740909755
2101,060b,1,1736,1737,0.0,527.0341544909589
2102,060b,1,1737,2769,0.0,317.2459613612126
2103,060b,1,2769,2770,0.0,336.3108680967655
2104,060b,1,2770,2771,0.0,343.64225584174017
2105,060b,1,2771,1949,0.0,322.8761372415125
2106,060b,1,1949,1962,0.0,270.8966592632696
2107,060b,2,2701,1929,0.0,167.6007159889241
2108,060b,2,1929,2702,0.0,343.69045666123316
2109,060b,2,2702,2703,0.0,149.55911874572564
2110,060b,2,2703,2704,0.0,315.0
2111,060b,2,2704,2705,0.0,332.6409475695979
2112,060b,2,2705,1738,0.0,202.03217565526538
2113,060b,2,1738,1739,0.0,587.6061606212106
2114,060b,2,1739,1653,0.0,345.2535300326414
2115,060b,2,1653,6956B,0.0,205.7668583615933
2116,060b,2,6956B,4804B,0.0,443.81302369353693
2117,060b,2,4804B,4857B,0.0,335.9077254247065
2118,060b,2,4857B,1250,0.0,389.3712881042977
2119,060b,2,1250,2131,0.0,377.91533443352097
2120,060b,2,2131,2132,0.0,180.34688796871433
2121,060b,2,2132,2133,0.0,360.4233621728758
2122,060b,2,2133,2847,0.0,381.3200755271088
2123,060b,2,2847,2134,0.0,274.40417270878885
2124,060b,2,2134,6406,0.0,460.90828805740904
2125,060b,2,6406,6453,0.0,324.9692293125612
2126,060b,2,6453,1976,0.0,268.4660127464927
2127,060b,2,1976,1977,0.0,244.77111757720775
2128,060b,2,1977,1986,0.0,294.2578800984031
2129,060b,2,1986,6112,0.0,314.2005728829914
2130,060b,2,6112,1980,0.0,275.0163631495406
2131,060b,2,1980,1884,0.0,259.4156895794939
2132,060b,2,1884,1883,0.0,260.14322977928646
2133,060b,2,1883,3160,0.0,301.2806001056158
2134,060b,2,3160,3158B,0.0,211.8726032312814
2135,060b,2,3158B,1416,0.0,259.04439773907484
2136,060b,2,1416,1418B,0.0,377.37203129006997
2137,060b,2,1418B,2068,0.0,294.21386779009845
2138,061b,1,1900,1904,0.0,520.0748503821436
2139,061b,1,1904,1901,0.0,272.47027360797273
2140,061b,1,1901,6435,0.0,330.6191162047349
2141,061b,1,6435,9023B,0.0,234.13158693349308
2142,061b,1,9023B,6017,0.0,329.40218578509854
2143,061b,1,6017,6018,0.0,323.5011591942137
2144,061b,1,6018,6019,0.0,220.79175709251467
2145,061b,1,6019,6020,0.0,178.02527910383964
2146,061b,1,6020,9291,0.0,297.0471343069985
2147,061b,1,9291,6191,0.0,114.8449824763746
2148,061b,1,6191,6021,0.0,319.25345730312995
2149,061b,1,6021,6023,0.0,388.9318706406046
2150,061b,1,6023,6022B,0.0,232.2438804360543
2151,061b,1,6022B,6024,0.0,267.967945844281
2152,061b,1,6024,1136,0.0,431.2365939945264
2153,061b,1,1136,2283,0.0,719.3691680910435
2154,061b,1,2283,2289,0.0,122.61321299109652
2155,061b,2,2289,2287,0.0,74.39038916417866
2156,061b,2,2287,1156,0.0,577.2329945524743
2157,061b,2,1156,6053,0.0,387.42354084386767
