,route_id,stop_id,inter,inter_day,delay
85429,15,5079,2021-09-15 00:00:00,15,997465
85430,15,5080,2021-09-15 00:00:00,15,818157
85431,15,5080,2021-09-15 00:00:00,15,818157
85436,15,5081F,2021-09-15 00:00:00,15,843768
85437,15,5081F,2021-09-15 00:00:00,15,843768
85438,15,5081F,2021-09-15 00:00:00,15,1038963
85439,15,5081F,2021-09-15 00:00:00,15,1038963
85442,15,5398F,2021-09-15 00:00:00,15,784439
85443,15,5398F,2021-09-15 00:00:00,15,784439
85452,15,5471,2021-09-15 00:00:00,15,815156
85453,15,5471,2021-09-15 00:00:00,15,815156
85456,15,5472,2021-09-15 00:00:00,15,790373
85457,15,5472,2021-09-15 00:00:00,15,790373
85462,15,5817F,2021-09-15 00:00:00,15,707526
85463,15,5817F,2021-09-15 00:00:00,15,707526
85466,15,5822F,2021-09-15 00:00:00,15,227703
85467,15,5822F,2021-09-15 00:00:00,15,227703
85470,15,5823,2021-09-15 00:00:00,15,804317
85471,15,5823,2021-09-15 00:00:00,15,804317
85472,15,5823,2021-09-15 00:00:00,15,237905
85473,15,5823,2021-09-15 00:00:00,15,237905
85476,15,5824,2021-09-15 00:00:00,15,453409
85477,15,5824,2021-09-15 00:00:00,15,453409
85482,15,5825,2021-09-15 00:00:00,15,706790
85483,15,5825,2021-09-15 00:00:00,15,706790
85484,15,5826,2021-09-15 00:00:00,15,1149827
85485,15,5826,2021-09-15 00:00:00,15,1149827
85486,15,5826,2021-09-15 00:00:00,15,249827
85487,15,5826,2021-09-15 00:00:00,15,249827
85492,15,5853G,2021-09-15 00:00:00,15,328834
85493,15,5853G,2021-09-15 00:00:00,15,328834
85496,15,5860,2021-09-15 00:00:00,15,434964
85497,15,5860,2021-09-15 00:00:00,15,434964
85502,15,6253,2021-09-15 00:00:00,15,177424
85503,15,6253,2021-09-15 00:00:00,15,177424
85506,15,6423F,2021-09-15 00:00:00,15,199618
85507,15,6423F,2021-09-15 00:00:00,15,199618
85516,15,6601,2021-09-15 00:00:00,15,125911
85517,15,6601,2021-09-15 00:00:00,15,125911
85590,50,9679,2021-09-15 00:30:00,15,1148138
85591,50,9679,2021-09-15 00:30:00,15,1148138
85602,50,9683,2021-09-15 00:30:00,15,1154151
85603,50,9683,2021-09-15 00:30:00,15,1154151
85614,15,0722,2021-09-15 00:30:00,15,231636
85615,15,0722,2021-09-15 00:30:00,15,231636
85626,15,0724,2021-09-15 00:30:00,15,235084
85627,15,0724,2021-09-15 00:30:00,15,235084
85632,15,0725,2021-09-15 00:30:00,15,238164
85633,15,0725,2021-09-15 00:30:00,15,238164
85638,15,0726,2021-09-15 00:30:00,15,275607
85639,15,0726,2021-09-15 00:30:00,15,275607
85656,15,1964F,2021-09-15 00:30:00,15,1750874
85657,15,1964F,2021-09-15 00:30:00,15,1750874
85658,15,1964F,2021-09-15 00:30:00,15,970874
85659,15,1964F,2021-09-15 00:30:00,15,970874
85662,15,1985G,2021-09-15 00:30:00,15,633039
85663,15,1985G,2021-09-15 00:30:00,15,633039
85668,15,2166F,2021-09-15 00:30:00,15,704992
85669,15,2166F,2021-09-15 00:30:00,15,704992
85704,15,5058F,2021-09-15 00:30:00,15,311753
85705,15,5058F,2021-09-15 00:30:00,15,311753
85708,15,5059,2021-09-15 00:30:00,15,290028
85709,15,5059,2021-09-15 00:30:00,15,290028
85712,15,5060,2021-09-15 00:30:00,15,204248
85713,15,5060,2021-09-15 00:30:00,15,204248
85758,15,5822F,2021-09-15 00:30:00,15,159568
85759,15,5822F,2021-09-15 00:30:00,15,159568
85774,15,5853G,2021-09-15 00:30:00,15,621771
85775,15,5853G,2021-09-15 00:30:00,15,621771
85776,15,5853G,2021-09-15 00:30:00,15,979451
85777,15,5853G,2021-09-15 00:30:00,15,979451
85784,15,6209,2021-09-15 00:30:00,15,233570
85785,15,6209,2021-09-15 00:30:00,15,233570
85792,15,6424F,2021-09-15 00:30:00,15,195975
85793,15,6424F,2021-09-15 00:30:00,15,195975
85798,15,6601,2021-09-15 00:30:00,15,279310
85799,15,6601,2021-09-15 00:30:00,15,279310
85849,15,2869,2021-09-15 04:30:00,15,1387726
85850,15,2869,2021-09-15 04:30:00,15,1387726
85851,15,5006,2021-09-15 04:30:00,15,1432587
85852,15,5006,2021-09-15 04:30:00,15,1432587
85853,15,5007F,2021-09-15 04:30:00,15,1428770
85854,15,5007F,2021-09-15 04:30:00,15,1428770
85855,15,5008F,2021-09-15 04:30:00,15,170892
85856,15,5008F,2021-09-15 04:30:00,15,170892
85857,15,5009F,2021-09-15 04:30:00,15,4116737
85858,15,5009F,2021-09-15 04:30:00,15,4116737
85859,15,5010,2021-09-15 04:30:00,15,1405352
85860,15,5010,2021-09-15 04:30:00,15,1405352
85867,50,1015,2021-09-15 05:00:00,15,135813
85868,50,1015,2021-09-15 05:00:00,15,135813
85897,50,2608,2021-09-15 05:00:00,15,1663846
85898,50,2608,2021-09-15 05:00:00,15,1663846
85899,50,2609,2021-09-15 05:00:00,15,1675275
85900,50,2609,2021-09-15 05:00:00,15,1675275
85901,50,2611,2021-09-15 05:00:00,15,141838
85902,50,2611,2021-09-15 05:00:00,15,141838
85903,50,2664,2021-09-15 05:00:00,15,155570
85904,50,2664,2021-09-15 05:00:00,15,155570
85905,50,5719,2021-09-15 05:00:00,15,153622
85906,50,5719,2021-09-15 05:00:00,15,153622
85907,50,5720,2021-09-15 05:00:00,15,146882
85908,50,5720,2021-09-15 05:00:00,15,146882
85909,50,5721,2021-09-15 05:00:00,15,146251
85910,50,5721,2021-09-15 05:00:00,15,146251
85911,50,5915,2021-09-15 05:00:00,15,135203
85912,50,5915,2021-09-15 05:00:00,15,135203
85913,50,9651,2021-09-15 05:00:00,15,188254
85914,50,9651,2021-09-15 05:00:00,15,188254
85915,50,9652,2021-09-15 05:00:00,15,212727
85916,50,9652,2021-09-15 05:00:00,15,212727
85917,50,9654,2021-09-15 05:00:00,15,235509
85918,50,9654,2021-09-15 05:00:00,15,235509
85921,50,9656,2021-09-15 05:00:00,15,250471
85922,50,9656,2021-09-15 05:00:00,15,250471
85923,50,9657,2021-09-15 05:00:00,15,252834
85924,50,9657,2021-09-15 05:00:00,15,252834
85925,50,9658,2021-09-15 05:00:00,15,288351
85926,50,9658,2021-09-15 05:00:00,15,288351
85931,50,9660,2021-09-15 05:00:00,15,217140
85932,50,9660,2021-09-15 05:00:00,15,217140
85935,15,0703,2021-09-15 05:00:00,15,1335209
85936,15,0703,2021-09-15 05:00:00,15,1335209
85937,15,0704,2021-09-15 05:00:00,15,1372183
85938,15,0704,2021-09-15 05:00:00,15,1372183
85941,15,0706,2021-09-15 05:00:00,15,1385781
85942,15,0706,2021-09-15 05:00:00,15,1385781
85947,15,1926G,2021-09-15 05:00:00,15,1006432
85948,15,1926G,2021-09-15 05:00:00,15,1006432
85955,15,1964F,2021-09-15 05:00:00,15,1270352
85956,15,1964F,2021-09-15 05:00:00,15,1270352
85969,15,2401F,2021-09-15 05:00:00,15,1671637
85970,15,2401F,2021-09-15 05:00:00,15,1671637
85971,15,2401F,2021-09-15 05:00:00,15,231637
85972,15,2401F,2021-09-15 05:00:00,15,231637
85973,15,2848F,2021-09-15 05:00:00,15,1342564
85974,15,2848F,2021-09-15 05:00:00,15,1342564
85975,15,2848F,2021-09-15 05:00:00,15,1042564
85976,15,2848F,2021-09-15 05:00:00,15,1042564
85987,15,5009F,2021-09-15 05:00:00,15,4116737
85988,15,5009F,2021-09-15 05:00:00,15,4116737
85989,15,5009F,2021-09-15 05:00:00,15,2676737
85990,15,5009F,2021-09-15 05:00:00,15,2676737
85993,15,5011F,2021-09-15 05:00:00,15,194300
85994,15,5011F,2021-09-15 05:00:00,15,194300
85997,15,5013F,2021-09-15 05:00:00,15,1451522
85998,15,5013F,2021-09-15 05:00:00,15,1451522
86001,15,5014,2021-09-15 05:00:00,15,1424289
86002,15,5014,2021-09-15 05:00:00,15,1424289
86005,15,5015,2021-09-15 05:00:00,15,142042
86006,15,5015,2021-09-15 05:00:00,15,142042
86009,15,5024,2021-09-15 05:00:00,15,1397969
86010,15,5024,2021-09-15 05:00:00,15,1397969
86013,15,5071,2021-09-15 05:00:00,15,492312
86014,15,5071,2021-09-15 05:00:00,15,492312
86015,15,5071,2021-09-15 05:00:00,15,192312
86016,15,5071,2021-09-15 05:00:00,15,192312
86017,15,5072,2021-09-15 05:00:00,15,471660
86018,15,5072,2021-09-15 05:00:00,15,471660
86019,15,5072,2021-09-15 05:00:00,15,171660
86020,15,5072,2021-09-15 05:00:00,15,171660
86022,15,5074F,2021-09-15 05:00:00,15,399974
86023,15,5074F,2021-09-15 05:00:00,15,399974
86027,15,5076F,2021-09-15 05:00:00,15,361868
86028,15,5076F,2021-09-15 05:00:00,15,361868
86031,15,5077,2021-09-15 05:00:00,15,2452435
86032,15,5077,2021-09-15 05:00:00,15,1372435
86033,15,5077,2021-09-15 05:00:00,15,1372435
86034,15,5077,2021-09-15 05:00:00,15,1072435
86035,15,5077,2021-09-15 05:00:00,15,1072435
86036,15,5078F,2021-09-15 05:00:00,15,1349456
86037,15,5078F,2021-09-15 05:00:00,15,269456
86038,15,5078F,2021-09-15 05:00:00,15,269456
86041,15,5079,2021-09-15 05:00:00,15,2489866
86042,15,5079,2021-09-15 05:00:00,15,1409866
86043,15,5079,2021-09-15 05:00:00,15,1409866
86044,15,5079,2021-09-15 05:00:00,15,1109866
86045,15,5079,2021-09-15 05:00:00,15,1109866
86046,15,5080,2021-09-15 05:00:00,15,1349355
86047,15,5080,2021-09-15 05:00:00,15,269355
86048,15,5080,2021-09-15 05:00:00,15,269355
86052,15,5081F,2021-09-15 05:00:00,15,1738596
86053,15,5081F,2021-09-15 05:00:00,15,1738596
86054,15,5089,2021-09-15 05:00:00,15,441768
86055,15,5089,2021-09-15 05:00:00,15,441768
86056,15,5089,2021-09-15 05:00:00,15,141768
86057,15,5089,2021-09-15 05:00:00,15,141768
86058,15,5398F,2021-09-15 05:00:00,15,2657424
86059,15,5398F,2021-09-15 05:00:00,15,2657424
86060,15,5471,2021-09-15 05:00:00,15,1753193
86061,15,5471,2021-09-15 05:00:00,15,1753193
86062,15,5472,2021-09-15 05:00:00,15,2679669
86063,15,5472,2021-09-15 05:00:00,15,2679669
86070,15,5823,2021-09-15 05:00:00,15,968628
86071,15,5823,2021-09-15 05:00:00,15,968628
86076,15,5825,2021-09-15 05:00:00,15,995839
86077,15,5825,2021-09-15 05:00:00,15,995839
86080,15,5826,2021-09-15 05:00:00,15,997116
86081,15,5826,2021-09-15 05:00:00,15,997116
86088,15,6253,2021-09-15 05:00:00,15,1401629
86089,15,6253,2021-09-15 05:00:00,15,1401629
86090,15,6423F,2021-09-15 05:00:00,15,127964
86091,15,6423F,2021-09-15 05:00:00,15,127964
86092,15,6601,2021-09-15 05:00:00,15,2648874
86093,15,6601,2021-09-15 05:00:00,15,2648874
86094,15,6601,2021-09-15 05:00:00,15,1208874
86095,15,6601,2021-09-15 05:00:00,15,1208874
86096,15,6604F,2021-09-15 05:00:00,15,507119
86097,15,6604F,2021-09-15 05:00:00,15,507119
86098,15,6604F,2021-09-15 05:00:00,15,211119
86099,15,6604F,2021-09-15 05:00:00,15,211119
86100,15,6604F,2021-09-15 05:00:00,15,138799
86101,15,6607,2021-09-15 05:00:00,15,544604
86102,15,6607,2021-09-15 05:00:00,15,544604
86103,15,6607,2021-09-15 05:00:00,15,244604
86104,15,6607,2021-09-15 05:00:00,15,244604
86105,15,6608G,2021-09-15 05:00:00,15,1698764
86106,15,6608G,2021-09-15 05:00:00,15,1698764
86107,15,6649F,2021-09-15 05:00:00,15,559690
86108,15,6649F,2021-09-15 05:00:00,15,559690
86109,15,6649F,2021-09-15 05:00:00,15,267690
86110,15,6649F,2021-09-15 05:00:00,15,267690
86111,15,6649F,2021-09-15 05:00:00,15,195266
86112,15,6649F,2021-09-15 05:00:00,15,135266
86113,15,6649F,2021-09-15 05:00:00,15,135266
86126,50,1015,2021-09-15 05:30:00,15,135916
86127,50,1015,2021-09-15 05:30:00,15,135916
86128,50,1015,2021-09-15 05:30:00,15,1331314
86129,50,1015,2021-09-15 05:30:00,15,1331314
86130,50,1085,2021-09-15 05:30:00,15,1188169
86131,50,1085,2021-09-15 05:30:00,15,1188169
86132,50,2500,2021-09-15 05:30:00,15,274880
86133,50,2500,2021-09-15 05:30:00,15,274880
86134,50,2524,2021-09-15 05:30:00,15,1178330
86135,50,2524,2021-09-15 05:30:00,15,1178330
86138,50,2531,2021-09-15 05:30:00,15,125097
86139,50,2531,2021-09-15 05:30:00,15,125097
86142,50,2539,2021-09-15 05:30:00,15,260453
86143,50,2539,2021-09-15 05:30:00,15,260453
86150,50,2553,2021-09-15 05:30:00,15,1265521
86151,50,2553,2021-09-15 05:30:00,15,1265521
86154,50,2608,2021-09-15 05:30:00,15,163846
86155,50,2608,2021-09-15 05:30:00,15,163846
86156,50,2608,2021-09-15 05:30:00,15,1293690
86157,50,2608,2021-09-15 05:30:00,15,1293690
86158,50,2609,2021-09-15 05:30:00,15,175275
86159,50,2609,2021-09-15 05:30:00,15,175275
86160,50,2609,2021-09-15 05:30:00,15,1299773
86161,50,2609,2021-09-15 05:30:00,15,1299773
86162,50,2611,2021-09-15 05:30:00,15,196564
86163,50,2611,2021-09-15 05:30:00,15,196564
86166,50,2659,2021-09-15 05:30:00,15,146505
86167,50,2659,2021-09-15 05:30:00,15,146505
86168,50,2659,2021-09-15 05:30:00,15,1038690
86169,50,2659,2021-09-15 05:30:00,15,1038690
86170,50,2661,2021-09-15 05:30:00,15,129893
86171,50,2661,2021-09-15 05:30:00,15,129893
86172,50,2661,2021-09-15 05:30:00,15,186914
86173,50,2661,2021-09-15 05:30:00,15,186914
86174,50,2662B,2021-09-15 05:30:00,15,1194558
86175,50,2662B,2021-09-15 05:30:00,15,1194558
86176,50,2662B,2021-09-15 05:30:00,15,174558
86177,50,2662B,2021-09-15 05:30:00,15,174558
86178,50,2663,2021-09-15 05:30:00,15,135087
86179,50,2663,2021-09-15 05:30:00,15,135087
86180,50,2663,2021-09-15 05:30:00,15,1069619
86181,50,2663,2021-09-15 05:30:00,15,1069619
86182,50,2664,2021-09-15 05:30:00,15,921462
86183,50,2664,2021-09-15 05:30:00,15,921462
86184,50,2664,2021-09-15 05:30:00,15,1310849
86185,50,2664,2021-09-15 05:30:00,15,1310849
86186,50,2665,2021-09-15 05:30:00,15,1174910
86187,50,2665,2021-09-15 05:30:00,15,1174910
86188,50,2669,2021-09-15 05:30:00,15,140520
86189,50,2669,2021-09-15 05:30:00,15,140520
86190,50,2669,2021-09-15 05:30:00,15,1073619
86191,50,2669,2021-09-15 05:30:00,15,1073619
86192,50,2670,2021-09-15 05:30:00,15,249786
86193,50,2670,2021-09-15 05:30:00,15,249786
86194,50,2671,2021-09-15 05:30:00,15,244304
86195,50,2671,2021-09-15 05:30:00,15,244304
86196,50,2672,2021-09-15 05:30:00,15,231883
86197,50,2672,2021-09-15 05:30:00,15,231883
86198,50,5152,2021-09-15 05:30:00,15,1171691
86199,50,5152,2021-09-15 05:30:00,15,1171691
86200,50,5159,2021-09-15 05:30:00,15,1171621
86201,50,5159,2021-09-15 05:30:00,15,1171621
86202,50,5161,2021-09-15 05:30:00,15,1181562
86203,50,5161,2021-09-15 05:30:00,15,1181562
86204,50,5719,2021-09-15 05:30:00,15,183014
86205,50,5719,2021-09-15 05:30:00,15,183014
86208,50,5720,2021-09-15 05:30:00,15,971428
86209,50,5720,2021-09-15 05:30:00,15,971428
86210,50,5720,2021-09-15 05:30:00,15,1287531
86211,50,5720,2021-09-15 05:30:00,15,1287531
86212,50,5721,2021-09-15 05:30:00,15,163560
86213,50,5721,2021-09-15 05:30:00,15,163560
86214,50,5721,2021-09-15 05:30:00,15,1297793
86215,50,5721,2021-09-15 05:30:00,15,1297793
86216,50,5757,2021-09-15 05:30:00,15,237903
86217,50,5757,2021-09-15 05:30:00,15,237903
86218,50,5915,2021-09-15 05:30:00,15,136567
86219,50,5915,2021-09-15 05:30:00,15,136567
86220,50,5915,2021-09-15 05:30:00,15,1304048
86221,50,5915,2021-09-15 05:30:00,15,1304048
86222,50,9651,2021-09-15 05:30:00,15,1868312
86223,50,9651,2021-09-15 05:30:00,15,1868312
86224,50,9651,2021-09-15 05:30:00,15,1388312
86225,50,9651,2021-09-15 05:30:00,15,1388312
86226,50,9651,2021-09-15 05:30:00,15,368312
86227,50,9651,2021-09-15 05:30:00,15,368312
86230,50,9652,2021-09-15 05:30:00,15,259931
86231,50,9652,2021-09-15 05:30:00,15,259931
86232,50,9654,2021-09-15 05:30:00,15,775454
86233,50,9654,2021-09-15 05:30:00,15,775454
86234,50,9654,2021-09-15 05:30:00,15,295454
86235,50,9654,2021-09-15 05:30:00,15,295454
86242,50,9656,2021-09-15 05:30:00,15,340869
86243,50,9656,2021-09-15 05:30:00,15,340869
86246,50,9657,2021-09-15 05:30:00,15,926222
86247,50,9657,2021-09-15 05:30:00,15,926222
86266,50,9659,2021-09-15 05:30:00,15,1470193
86267,50,9659,2021-09-15 05:30:00,15,1470193
86268,50,9660,2021-09-15 05:30:00,15,784733
86269,50,9660,2021-09-15 05:30:00,15,784733
86270,50,9660,2021-09-15 05:30:00,15,304733
86271,50,9660,2021-09-15 05:30:00,15,304733
86272,50,9677,2021-09-15 05:30:00,15,1103659
86273,50,9677,2021-09-15 05:30:00,15,1103659
86284,50,9680,2021-09-15 05:30:00,15,1093869
86285,50,9680,2021-09-15 05:30:00,15,1093869
86288,50,9682,2021-09-15 05:30:00,15,1095877
86289,50,9682,2021-09-15 05:30:00,15,1095877
86302,15,0703,2021-09-15 05:30:00,15,2654698
86303,15,0703,2021-09-15 05:30:00,15,2654698
86304,15,0704,2021-09-15 05:30:00,15,2644746
86305,15,0704,2021-09-15 05:30:00,15,2644746
86306,15,0705,2021-09-15 05:30:00,15,2613786
86307,15,0705,2021-09-15 05:30:00,15,2613786
86312,15,0722,2021-09-15 05:30:00,15,1413597
86313,15,0722,2021-09-15 05:30:00,15,1413597
86328,15,1289,2021-09-15 05:30:00,15,2697026
86329,15,1289,2021-09-15 05:30:00,15,2697026
86330,15,1289,2021-09-15 05:30:00,15,1257026
86331,15,1289,2021-09-15 05:30:00,15,1257026
86332,15,1290,2021-09-15 05:30:00,15,369701
86333,15,1290,2021-09-15 05:30:00,15,369701
86338,15,1926G,2021-09-15 05:30:00,15,968542
86339,15,1926G,2021-09-15 05:30:00,15,968542
86358,15,2401F,2021-09-15 05:30:00,15,160312
86359,15,2401F,2021-09-15 05:30:00,15,160312
86360,15,2848F,2021-09-15 05:30:00,15,142564
86372,15,2851F,2021-09-15 05:30:00,15,1037927
86373,15,2851F,2021-09-15 05:30:00,15,1037927
86374,15,2869,2021-09-15 05:30:00,15,966035
86375,15,2869,2021-09-15 05:30:00,15,966035
86376,15,5006,2021-09-15 05:30:00,15,1011691
86377,15,5006,2021-09-15 05:30:00,15,1011691
86378,15,5007F,2021-09-15 05:30:00,15,1029477
86379,15,5007F,2021-09-15 05:30:00,15,1029477
86380,15,5008F,2021-09-15 05:30:00,15,1035853
86381,15,5008F,2021-09-15 05:30:00,15,1035853
86382,15,5009F,2021-09-15 05:30:00,15,1056737
86383,15,5009F,2021-09-15 05:30:00,15,1056737
86384,15,5010,2021-09-15 05:30:00,15,952452
86385,15,5010,2021-09-15 05:30:00,15,952452
86386,15,5011F,2021-09-15 05:30:00,15,1057468
86387,15,5011F,2021-09-15 05:30:00,15,1057468
86388,15,5013F,2021-09-15 05:30:00,15,1044743
86389,15,5013F,2021-09-15 05:30:00,15,1044743
86390,15,5014,2021-09-15 05:30:00,15,1038292
86391,15,5014,2021-09-15 05:30:00,15,1038292
86392,15,5015,2021-09-15 05:30:00,15,1051433
86393,15,5015,2021-09-15 05:30:00,15,1051433
86402,15,5058F,2021-09-15 05:30:00,15,2446433
86403,15,5058F,2021-09-15 05:30:00,15,2446433
86404,15,5058F,2021-09-15 05:30:00,15,1246433
86405,15,5058F,2021-09-15 05:30:00,15,1246433
86406,15,5059,2021-09-15 05:30:00,15,1301329
86407,15,5059,2021-09-15 05:30:00,15,1301329
86414,15,5071,2021-09-15 05:30:00,15,146071
86424,15,5072,2021-09-15 05:30:00,15,158077
86434,15,5074F,2021-09-15 05:30:00,15,185595
86435,15,5074F,2021-09-15 05:30:00,15,125595
86436,15,5074F,2021-09-15 05:30:00,15,125595
86442,15,5076F,2021-09-15 05:30:00,15,204423
86443,15,5076F,2021-09-15 05:30:00,15,144423
86444,15,5076F,2021-09-15 05:30:00,15,144423
86450,15,5077,2021-09-15 05:30:00,15,172435
86455,15,5078F,2021-09-15 05:30:00,15,200297
86456,15,5078F,2021-09-15 05:30:00,15,140297
86457,15,5078F,2021-09-15 05:30:00,15,140297
86460,15,5079,2021-09-15 05:30:00,15,209866
86461,15,5079,2021-09-15 05:30:00,15,149866
86462,15,5079,2021-09-15 05:30:00,15,149866
86467,15,5080,2021-09-15 05:30:00,15,128874
86472,15,5081F,2021-09-15 05:30:00,15,1438596
86473,15,5081F,2021-09-15 05:30:00,15,1438596
86474,15,5081F,2021-09-15 05:30:00,15,538596
86475,15,5081F,2021-09-15 05:30:00,15,478596
86476,15,5081F,2021-09-15 05:30:00,15,478596
86477,15,5081F,2021-09-15 05:30:00,15,298596
86478,15,5081F,2021-09-15 05:30:00,15,298596
86479,15,5089,2021-09-15 05:30:00,15,188828
86480,15,5089,2021-09-15 05:30:00,15,128828
86481,15,5089,2021-09-15 05:30:00,15,128828
86489,15,5398F,2021-09-15 05:30:00,15,1217424
86490,15,5398F,2021-09-15 05:30:00,15,1217424
86491,15,5399F,2021-09-15 05:30:00,15,898394
86492,15,5399F,2021-09-15 05:30:00,15,898394
86495,15,5402,2021-09-15 05:30:00,15,921859
86496,15,5402,2021-09-15 05:30:00,15,921859
86499,15,5403,2021-09-15 05:30:00,15,933831
86500,15,5403,2021-09-15 05:30:00,15,933831
86503,15,5471,2021-09-15 05:30:00,15,313193
86504,15,5471,2021-09-15 05:30:00,15,313193
86505,15,5472,2021-09-15 05:30:00,15,1239669
86506,15,5472,2021-09-15 05:30:00,15,1239669
86511,15,5823,2021-09-15 05:30:00,15,1342249
86512,15,5823,2021-09-15 05:30:00,15,1342249
86517,15,5826,2021-09-15 05:30:00,15,1351648
86518,15,5826,2021-09-15 05:30:00,15,1351648
86519,15,5853G,2021-09-15 05:30:00,15,1229890
86520,15,5853G,2021-09-15 05:30:00,15,1229890
86525,15,6209,2021-09-15 05:30:00,15,159278
86526,15,6209,2021-09-15 05:30:00,15,159278
86535,15,6601,2021-09-15 05:30:00,15,128874
86536,15,6601,2021-09-15 05:30:00,15,128874
86548,15,6607,2021-09-15 05:30:00,15,182322
86549,15,6607,2021-09-15 05:30:00,15,122322
86550,15,6607,2021-09-15 05:30:00,15,122322
86558,15,6608G,2021-09-15 05:30:00,15,258764
86559,15,6608G,2021-09-15 05:30:00,15,258764
86560,15,6608G,2021-09-15 05:30:00,15,1436147
86561,15,6608G,2021-09-15 05:30:00,15,1436147
86567,15,6649F,2021-09-15 05:30:00,15,424556
86568,15,6649F,2021-09-15 05:30:00,15,424556
86575,15,6651,2021-09-15 05:30:00,15,1049070
86576,15,6651,2021-09-15 05:30:00,15,1049070
86585,50,1015,2021-09-15 06:00:00,15,311314
86586,50,1015,2021-09-15 06:00:00,15,311314
86587,50,1015,2021-09-15 06:00:00,15,167253
86588,50,1015,2021-09-15 06:00:00,15,167253
86589,50,1085,2021-09-15 06:00:00,15,168169
86590,50,1085,2021-09-15 06:00:00,15,168169
86591,50,1085,2021-09-15 06:00:00,15,154791
86592,50,1085,2021-09-15 06:00:00,15,154791
86597,50,2500,2021-09-15 06:00:00,15,247806
86598,50,2500,2021-09-15 06:00:00,15,247806
86599,50,2524,2021-09-15 06:00:00,15,158330
86600,50,2524,2021-09-15 06:00:00,15,158330
86601,50,2524,2021-09-15 06:00:00,15,157463
86602,50,2524,2021-09-15 06:00:00,15,157463
86611,50,2544,2021-09-15 06:00:00,15,265870
86612,50,2544,2021-09-15 06:00:00,15,265870
86617,50,2546,2021-09-15 06:00:00,15,247554
86618,50,2546,2021-09-15 06:00:00,15,247554
86621,50,2548,2021-09-15 06:00:00,15,243927
86622,50,2548,2021-09-15 06:00:00,15,243927
86623,50,2548,2021-09-15 06:00:00,15,905778
86624,50,2548,2021-09-15 06:00:00,15,905778
86625,50,2553,2021-09-15 06:00:00,15,245521
86626,50,2553,2021-09-15 06:00:00,15,245521
86629,50,2555,2021-09-15 06:00:00,15,289946
86630,50,2555,2021-09-15 06:00:00,15,289946
86631,50,2555,2021-09-15 06:00:00,15,142608
86632,50,2555,2021-09-15 06:00:00,15,142608
86633,50,2608,2021-09-15 06:00:00,15,273690
86634,50,2608,2021-09-15 06:00:00,15,273690
86635,50,2608,2021-09-15 06:00:00,15,197640
86636,50,2608,2021-09-15 06:00:00,15,197640
86637,50,2609,2021-09-15 06:00:00,15,279773
86638,50,2609,2021-09-15 06:00:00,15,279773
86639,50,2609,2021-09-15 06:00:00,15,179210
86640,50,2609,2021-09-15 06:00:00,15,179210
86641,50,2611,2021-09-15 06:00:00,15,286110
86642,50,2611,2021-09-15 06:00:00,15,286110
86643,50,2611,2021-09-15 06:00:00,15,175471
86644,50,2611,2021-09-15 06:00:00,15,175471
86651,50,2661,2021-09-15 06:00:00,15,1864870
86659,50,2663,2021-09-15 06:00:00,15,1910899
86660,50,2663,2021-09-15 06:00:00,15,1910899
86661,50,2664,2021-09-15 06:00:00,15,290849
86662,50,2664,2021-09-15 06:00:00,15,290849
86663,50,2664,2021-09-15 06:00:00,15,159185
86664,50,2664,2021-09-15 06:00:00,15,159185
86665,50,2665,2021-09-15 06:00:00,15,154910
86666,50,2665,2021-09-15 06:00:00,15,154910
86667,50,2665,2021-09-15 06:00:00,15,134677
86668,50,2665,2021-09-15 06:00:00,15,134677
86677,50,2670,2021-09-15 06:00:00,15,133533
86678,50,2670,2021-09-15 06:00:00,15,133533
86681,50,2671,2021-09-15 06:00:00,15,223493
86682,50,2671,2021-09-15 06:00:00,15,223493
86685,50,2672,2021-09-15 06:00:00,15,147222
86686,50,2672,2021-09-15 06:00:00,15,147222
86687,50,5152,2021-09-15 06:00:00,15,151691
86688,50,5152,2021-09-15 06:00:00,15,151691
86689,50,5152,2021-09-15 06:00:00,15,141939
86690,50,5152,2021-09-15 06:00:00,15,141939
86693,50,5159,2021-09-15 06:00:00,15,151621
86694,50,5159,2021-09-15 06:00:00,15,151621
86695,50,5159,2021-09-15 06:00:00,15,176084
86696,50,5159,2021-09-15 06:00:00,15,176084
86697,50,5161,2021-09-15 06:00:00,15,161562
86698,50,5161,2021-09-15 06:00:00,15,161562
86699,50,5161,2021-09-15 06:00:00,15,160300
86700,50,5161,2021-09-15 06:00:00,15,160300
86703,50,5719,2021-09-15 06:00:00,15,301986
86704,50,5719,2021-09-15 06:00:00,15,301986
86705,50,5719,2021-09-15 06:00:00,15,187752
86706,50,5719,2021-09-15 06:00:00,15,187752
86707,50,5720,2021-09-15 06:00:00,15,267531
86708,50,5720,2021-09-15 06:00:00,15,267531
86709,50,5720,2021-09-15 06:00:00,15,193141
86710,50,5720,2021-09-15 06:00:00,15,193141
86711,50,5721,2021-09-15 06:00:00,15,277793
86712,50,5721,2021-09-15 06:00:00,15,277793
86713,50,5721,2021-09-15 06:00:00,15,198464
86714,50,5721,2021-09-15 06:00:00,15,198464
86717,50,5757,2021-09-15 06:00:00,15,120372
86718,50,5757,2021-09-15 06:00:00,15,120372
86719,50,5915,2021-09-15 06:00:00,15,284048
86720,50,5915,2021-09-15 06:00:00,15,284048
86721,50,5915,2021-09-15 06:00:00,15,139435
